time,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
35.825,25.44957018,-2.519013,0.89893709,-14.06657768,-5.78472105,1.40393842,-4.50297906,-3.12663469,-0.81128333,-36.83645519,-3.79599426,14.37885539
35.83,25.16438181,-1.92715653,0.82970802,-14.30847728,-5.59462993,1.38461497,-3.68862988,-3.76582149,-0.73609415,-38.56807004,-5.6176455,14.07539195
35.835,24.87243147,-1.34533812,0.76113255,-14.51415907,-5.32345084,1.36754742,-2.83433627,-4.39179662,-0.63574255,-40.30080615,-7.42308184,13.69528324
35.84,24.54133035,-0.74809709,0.66689139,-14.67703677,-5.08649533,1.37831322,-1.9771591,-5.03981427,-0.54955252,-42.02708084,-9.17554764,13.4271905
35.845,24.20600506,-0.16419439,0.58300641,-14.79320872,-4.78495441,1.39286116,-1.07775989,-5.6623409,-0.41417304,-43.7356786,-10.87208037,13.04076908
35.85,23.8470521,0.41384068,0.49268868,-14.87521931,-4.46095012,1.41034907,-0.16458912,-6.2779731,-0.27193219,-45.42724613,-12.46962507,12.69051666
35.855,23.49608899,0.96498195,0.40311842,-14.93914268,-4.0577133,1.42900655,0.78601043,-6.85633542,-0.0994772,-47.09405953,-13.9528619,12.24355095
35.86,23.11315884,1.510651,0.32026772,-14.94111514,-3.68559938,1.46323303,1.74694479,-7.42077118,0.09873087,-48.72508983,-15.30220051,11.85706501
35.865,22.69074205,2.05395097,0.23441801,-14.89945222,-3.35500157,1.48449123,2.70030137,-7.97762141,0.30992619,-50.31865121,-16.48483979,11.55057862
35.87,22.27445154,2.56382713,0.152285,-14.8392005,-2.97290928,1.50169252,3.68228403,-8.48687462,0.54664848,-51.8713312,-17.50975991,11.17788493
35.875,21.88935727,3.02969753,0.0655415,-14.77805119,-2.54428782,1.54042762,4.70820865,-8.93418722,0.8094361,-53.38168484,-18.37482159,10.73955818
35.88,21.43836443,3.49671278,-0.01763884,-14.66033119,-2.20273138,1.55407947,5.69691634,-9.37544671,1.07910865,-54.83653655,-19.03119103,10.42616614
35.885,21.00051495,3.92422203,-0.09374375,-14.52255222,-1.83082496,1.57002639,6.71395099,-9.75770641,1.37336547,-56.23478549,-19.51553563,10.07482236
35.89,20.54405716,4.32044756,-0.16136325,-14.34713419,-1.46975288,1.58256238,7.72961308,-10.09319495,1.67846697,-57.56684579,-19.81264516,9.74647825
35.895,20.10836099,4.67851531,-0.23161166,-14.17529086,-1.11192288,1.60661189,8.76675654,-10.37235677,1.99547121,-58.8393969,-19.93791908,9.42259483
35.9,19.61404024,5.0148255,-0.27995994,-13.94597824,-0.7752837,1.60113457,9.75843486,-10.61401212,2.30542191,-60.02528385,-19.87481878,9.13350497
35.905,19.1628895,5.31435577,-0.34870698,-13.73794227,-0.4694545,1.62199823,10.78820162,-10.80469463,2.62764131,-61.15514983,-19.65010918,8.84415587
35.91,18.68365172,5.58011733,-0.40573164,-13.48570501,-0.17360657,1.63541542,11.7921304,-10.94741321,2.93573181,-62.19058315,-19.26676109,8.57304183
35.915,18.16214977,5.80449022,-0.42937034,-13.24236441,0.1779216,1.5880022,12.733687,-11.0317785,3.21604183,-63.13590607,-18.77028618,8.29564741
35.92,17.72483251,6.02676455,-0.51620639,-12.95823703,0.35761899,1.67630151,13.77534061,-11.10795119,3.5228309,-64.01595178,-18.08635951,8.07756721
35.925,17.19629228,6.17246777,-0.54604468,-12.68469895,0.67465473,1.63436541,14.6879623,-11.08893488,3.77713238,-64.7737307,-17.3445844,7.7889771
35.93,16.7580962,6.34907607,-0.63340511,-12.38138826,0.85398016,1.75020715,15.70193245,-11.1050808,4.04136166,-65.47098229,-16.44341977,7.64219235
35.935,16.26844199,6.46575761,-0.69067236,-12.08380123,1.08310977,1.80579781,16.62876834,-11.04903097,4.25971766,-66.05170983,-15.4900804,7.42592702
35.94,15.7740567,6.56229373,-0.74889991,-11.77628742,1.29047495,1.87511931,17.53011981,-10.97021824,4.44707815,-66.53202478,-14.4783462,7.2137092
35.945,15.27557729,6.63134916,-0.7900411,-11.48134728,1.48058529,1.9413217,18.39695102,-10.8583537,4.60413081,-66.91474207,-13.43204036,6.96827689
35.95,14.7784437,6.68565276,-0.84868775,-11.16225516,1.66403441,2.04652235,19.24663529,-10.73864331,4.7245759,-67.18995297,-12.35773801,6.75859953
35.955,14.2785971,6.72109067,-0.93041168,-10.83162087,1.84989886,2.18861681,20.06673504,-10.61133315,4.79713939,-67.3553237,-11.28062002,6.56608541
35.96,13.77795367,6.73794279,-0.99494552,-10.51267171,2.02487854,2.34329458,20.85215398,-10.46614963,4.83694675,-67.42077632,-10.22387718,6.33898684
35.965,13.27526679,6.73805957,-1.04584188,-10.19806393,2.18950225,2.50969626,21.60415006,-10.30966578,4.84266784,-67.38673348,-9.20480735,6.08829659
35.97,12.76960597,6.72831651,-1.12769876,-9.87621008,2.36627498,2.72971067,22.3204658,-10.16393513,4.79286552,-67.24267748,-8.23132722,5.84729232
35.975,12.26445905,6.70712466,-1.17033679,-9.56399038,2.51943227,2.92329444,23.00507468,-10.0082601,4.7200532,-67.00499567,-7.32046286,5.55389498
35.98,11.75361785,6.68179899,-1.24027494,-9.25041602,2.70583278,3.20986022,23.64746912,-9.87578065,4.58390186,-66.66373215,-6.48100765,5.26883726
35.985,11.24257191,6.65063273,-1.28977945,-8.94197946,2.87820352,3.4818101,24.25655483,-9.74732423,4.42052566,-66.22777954,-5.71996191,4.94333424
35.99,10.72763093,6.60819297,-1.35094694,-8.6387155,3.06086724,3.80009151,24.82458868,-9.62730631,4.21197319,-65.69433261,-5.04860504,4.59552423
35.995,10.21174046,6.56480816,-1.4002646,-8.33928243,3.24266109,4.12817577,25.35832093,-9.52206508,3.97115688,-65.07161301,-4.46235614,4.22100551
36,9.72351497,6.52812146,-1.44584962,-8.02901964,3.32609176,4.283411,25.90574214,-9.42372613,3.74664099,-64.37189738,-3.90082499,3.89634741
36.005,9.18167217,6.48256568,-1.46371803,-7.75497659,3.6036597,4.78768064,26.32331308,-9.37305045,3.38002681,-63.56598467,-3.53148607,3.40412266
36.01,8.65503267,6.44030768,-1.49250955,-7.45993831,3.79841958,5.18018815,26.75045063,-9.31584087,3.06033467,-62.68860737,-3.18271607,2.96151267
36.015,8.13469669,6.40671966,-1.50523472,-7.17669725,3.99352062,5.55302229,27.14546455,-9.29106665,2.69745475,-61.73288121,-2.90052363,2.50288269
36.02,7.62341474,6.38214516,-1.51403475,-6.91017877,4.18253604,5.90368809,27.50948872,-9.29859526,2.29553977,-60.70129235,-2.66318888,2.0347985
36.025,7.09151988,6.35705182,-1.488593,-6.61873841,4.38872967,6.29990803,27.83868568,-9.30540304,1.90607031,-59.59761284,-2.51014943,1.54503596
36.03,6.57076829,6.34340885,-1.46196468,-6.34573963,4.59052201,6.66849154,28.13901044,-9.34616138,1.48001888,-58.42307593,-2.38341994,1.05838353
36.035,6.04652227,6.3368202,-1.42024598,-6.06924644,4.79249303,7.03695365,28.41149569,-9.40330217,1.04697247,-57.18253416,-2.29496425,0.57016591
36.04,5.53260732,6.33974807,-1.37282496,-5.80758739,4.98931896,7.38073365,28.65715712,-9.48887924,0.58522566,-55.87575385,-2.22130973,0.09264526
36.045,5.00584536,6.34725509,-1.29891523,-5.52973526,5.19582975,7.73397236,28.87208225,-9.57932057,0.13323738,-54.50585237,-2.18509221,-0.38218435
36.05,4.48643578,6.36693242,-1.21839787,-5.25492391,5.39358314,8.05833837,29.06978123,-9.69225846,-0.32812643,-53.07841942,-2.14780236,-0.82390701
36.055,3.96498619,6.39371031,-1.12070436,-4.97640879,5.59356352,8.37173743,29.24059008,-9.81577088,-0.78865011,-51.59079996,-2.12118363,-1.24311673
36.06,3.44546506,6.42926294,-1.01030157,-4.69318618,5.78747946,8.66315109,29.39406208,-9.95087186,-1.24605127,-50.04891257,-2.08872755,-1.6220346
36.065,2.92667648,6.47229704,-0.88673652,-4.40878006,5.97970794,8.93699015,29.52423319,-10.09582488,-1.70178043,-48.451176,-2.05078629,-1.9607554
36.07,2.4095211,6.52278004,-0.75427825,-4.11765687,6.16931779,9.18831646,29.63637684,-10.24769961,-2.14824703,-46.8020491,-2.00348904,-2.24598078
36.075,1.89402677,6.58065132,-0.60923173,-3.82344951,6.35330162,9.41850934,29.73034217,-10.40555449,-2.5882241,-45.10212168,-1.93949122,-2.47298668
36.08,1.37909386,6.6444464,-0.45844713,-3.52477624,6.53649035,9.62598645,29.80614825,-10.56568447,-3.01615106,-43.3540303,-1.86340365,-2.63186314
36.085,0.86961887,6.71635243,-0.29715243,-3.22333256,6.71074681,9.81257515,29.86744909,-10.73089736,-3.43284908,-41.5610571,-1.7633658,-2.72018335
36.09,0.36122997,6.79407298,-0.13372092,-2.91793507,6.88391017,9.97795105,29.91149454,-10.89619784,-3.83311041,-39.72509055,-1.64865386,-2.72861205
36.095,-0.14266416,6.87712928,0.03652104,-2.61022116,7.05398274,10.12463724,29.94208286,-11.05941168,-4.21395636,-37.84983308,-1.51793904,-2.654682
36.1,-0.64447875,6.96667474,0.20649414,-2.30218272,7.22063743,10.25527185,29.95640667,-11.22284934,-4.57713969,-35.93974861,-1.3696169,-2.49561687
36.105,-1.14447815,7.05990136,0.37907493,-1.99355317,7.3894024,10.37253722,29.95516008,-11.38313562,-4.91978339,-33.99908824,-1.20992663,-2.24666693
36.11,-1.63606384,7.15882241,0.55135802,-1.68846295,7.55582201,10.47882356,29.94385036,-11.54034193,-5.23548787,-32.03326531,-1.04184948,-1.91855968
36.115,-2.1241173,7.26680266,0.71546537,-1.38429733,7.72586805,10.57503903,29.92419885,-11.69590806,-5.51812346,-30.05229018,-0.86808079,-1.51205018
36.12,-2.60504693,7.3722691,0.88200313,-1.09097908,7.89675927,10.67153637,29.88939218,-11.84499336,-5.78044519,-28.05531282,-0.69354889,-1.02975724
36.125,-3.08163085,7.49129793,1.03830273,-0.80143569,8.07425238,10.76589778,29.84950918,-11.99623565,-5.99531111,-26.05907273,-0.52009267,-0.48577522
36.13,-3.54760458,7.61028743,1.19052274,-0.52593486,8.25919451,10.86512517,29.80267663,-12.14374112,-6.18280539,-24.06758478,-0.36817154,0.10847651
36.135,-4.00824129,7.73825543,1.33943666,-0.26463217,8.45541308,10.97333115,29.75073211,-12.29151507,-6.31777545,-22.09555553,-0.23134133,0.75076943
36.14,-4.46009782,7.87331579,1.47703827,-0.01992128,8.6673127,11.0900336,29.69737809,-12.4400202,-6.40420984,-20.15229626,-0.11327998,1.41706259
36.145,-4.90028323,8.01721367,1.59792928,0.20459056,8.89649433,11.21473544,29.64671514,-12.59263882,-6.44281301,-18.25061246,-0.02068041,2.08243415
36.15,-5.33405948,8.15942881,1.71556497,0.40470894,9.14284649,11.36224299,29.59153775,-12.74190704,-6.4337905,-16.40044819,0.06308049,2.76511852
36.155,-5.7561267,8.30615379,1.82120459,0.57861488,9.40544467,11.52831404,29.53909955,-12.89496902,-6.37183654,-14.61591495,0.13320322,3.42608852
36.16,-6.16445189,8.45429371,1.91553207,0.72051048,9.68951628,11.71220271,29.49096392,-13.05006628,-6.26277671,-12.9085952,0.18001647,4.05420277
36.165,-6.56270836,8.60043709,1.99580297,0.83136321,9.99490005,11.92023885,29.44415573,-13.20666541,-6.11576634,-11.28905594,0.21725695,4.64729686
36.17,-6.94715887,8.74146627,2.06205507,0.90645417,10.32292533,12.1495861,29.40146643,-13.3623576,-5.93203027,-9.76724954,0.2432676,5.19075
36.175,-7.31814311,8.87663301,2.11626782,0.94989523,10.67379614,12.39031434,29.36664713,-13.51555728,-5.71640092,-8.35196191,0.25631309,5.66768245
36.18,-7.67378296,8.99379613,2.16184521,0.9453296,11.0412195,12.66771057,29.33011358,-13.65852071,-5.4757171,-7.04650017,0.26806169,6.09884436
36.185,-8.01990093,9.10349949,2.18195458,0.91140856,11.43984048,12.95501662,29.29985512,-13.79761745,-5.22779694,-5.85898311,0.28207557,6.45888186
36.19,-8.34888144,9.19122123,2.19280669,0.8344787,11.85564203,13.25752251,29.27400091,-13.92060267,-4.96856014,-4.79270592,0.29265925,6.75444268
36.195,-8.66267611,9.25409806,2.18807721,0.71060769,12.28557738,13.59465058,29.24770239,-14.02466315,-4.70416924,-3.84909134,0.30364282,6.99465706
36.2,-8.96009795,9.2986164,2.17025955,0.54733658,12.73464104,13.92222026,29.22855893,-14.11215142,-4.44726966,-3.03184423,0.32108186,7.1647475
36.205,-9.24311738,9.31318811,2.13488239,0.33887386,13.19519861,14.2811902,29.20789434,-14.17474842,-4.19656479,-2.34028076,0.33658577,7.2820189
36.21,-9.51133709,9.30256211,2.08552282,0.08850792,13.66525042,14.64886799,29.19012359,-14.21228648,-3.96098941,-1.77498057,0.35490241,7.34137253
36.215,-9.75039882,9.27534594,2.02820733,-0.21997387,14.13480975,14.93614882,29.18174358,-14.23568979,-3.75464079,-1.3363696,0.37445791,7.35546607
36.22,-9.99850926,9.20016902,1.95174163,-0.54056858,14.61397401,15.37981201,29.16103449,-14.20870273,-3.54216422,-1.0151565,0.37902462,7.31162519
36.225,-10.22114095,9.10747119,1.86545304,-0.91474715,15.08438849,15.74282336,29.1476795,-14.16508084,-3.36477733,-0.81531751,0.38632856,7.22859546
36.23,-10.42895938,8.98820554,1.78016629,-1.32779032,15.54955481,16.0901447,29.13706,-14.09247437,-3.20902337,-0.73189835,0.38138605,7.10838107
36.235,-10.62305171,8.84379661,1.68030118,-1.77948497,15.99839505,16.43102956,29.12677592,-13.99321051,-3.07447245,-0.75874768,0.3583296,6.95293982
36.24,-10.80404632,8.67674294,1.56726176,-2.26799436,16.42999036,16.75883894,29.11608951,-13.86753668,-2.95823931,-0.88647886,0.31521893,6.76523214
36.245,-10.96556599,8.48189838,1.47974194,-2.79492211,16.83022303,17.04547755,29.10718846,-13.71799085,-2.86426685,-1.11164375,0.25318677,6.55812972
36.25,-11.11623832,8.26869604,1.37720636,-3.3543588,17.20459317,17.31660564,29.10273321,-13.54301592,-2.7883178,-1.43364434,0.16099638,6.32317909
36.255,-11.24908639,8.03394475,1.28528854,-3.95059634,17.53883831,17.5641557,29.09794645,-13.34826392,-2.72741022,-1.835784,0.03331907,6.06741541
36.26,-11.36562269,7.78401482,1.20006444,-4.57954155,17.83082689,17.77233527,29.09548662,-13.13916254,-2.6774627,-2.31389421,-0.12734806,5.80146915
36.265,-11.46374177,7.51913994,1.11867156,-5.24417255,18.07458398,17.95407428,29.09633328,-12.90938206,-2.64319554,-2.85614537,-0.32841309,5.51529228
36.27,-11.54654415,7.24389915,1.04912411,-5.93672558,18.29271247,18.00622872,29.10707217,-12.66243203,-2.63055775,-3.47173586,-0.5230175,5.31151056
36.275,-11.59812331,6.9397245,1.00156482,-6.67520572,18.4381942,18.11805491,29.10648736,-12.40177048,-2.63459119,-4.10883779,-0.81977533,5.01702663
36.28,-11.62720989,6.63559224,0.95425754,-7.453546,18.51069751,18.20439521,29.10790866,-12.13414248,-2.61921436,-4.78242246,-1.15012276,4.70785496
36.285,-11.61978177,6.34151945,0.93395756,-8.27162456,18.49813063,18.30903966,29.12388725,-11.87855556,-2.54381564,-5.49247222,-1.53662211,4.26096768
36.29,-11.58555445,6.02189714,0.93206287,-9.13028894,18.44715933,18.28985313,29.13680364,-11.5940354,-2.53273093,-6.21955576,-1.92592768,3.9562614
36.295,-11.51374147,5.69509346,0.94894315,-10.03456879,18.32903664,18.22806898,29.15221844,-11.302447,-2.51078995,-6.95543557,-2.34556883,3.64395489
36.3,-11.40397031,5.35611877,0.98787176,-10.98565899,18.13792308,18.12587142,29.16716682,-10.99840789,-2.4970859,-7.69143348,-2.78845538,3.35126484
36.305,-11.25478162,5.01210212,1.04320997,-11.98225926,17.86622073,17.98510915,29.18151733,-10.69116884,-2.47598553,-8.42043308,-3.24357039,3.07104592
36.31,-11.0633152,4.65699975,1.11258514,-13.03094399,17.51313469,17.81140897,29.19195209,-10.37227637,-2.46444148,-9.13548972,-3.70403576,2.81448798
36.315,-10.82877574,4.29400343,1.20093182,-14.12931206,17.06989679,17.60837211,29.19967301,-10.04235613,-2.45022987,-9.83180261,-4.15802741,2.57620688
36.32,-10.54203617,3.92216451,1.31341251,-15.28528577,16.54231834,17.36920447,29.20584682,-9.70198072,-2.42836193,-10.50360978,-4.60012331,2.34797284
36.325,-10.19902655,3.54542181,1.454968,-16.49277959,15.9316956,17.08337768,29.21599772,-9.35569349,-2.39470243,-11.1513656,-5.02707223,2.12359578
36.33,-9.80633577,3.16645124,1.59999126,-17.75589101,15.20219102,16.77567415,29.22357105,-9.00102515,-2.36145114,-11.77366725,-5.38505326,1.91256504
36.335,-9.39197029,2.7520307,1.72043719,-19.07529101,14.42599102,16.49441972,29.18202662,-8.61718404,-2.37509349,-12.34018099,-5.76247498,1.79662629
36.34,-8.90864226,2.34056148,1.88045099,-20.44848079,13.52677718,16.16159424,29.15664031,-8.22556765,-2.36167351,-12.88282936,-6.0778012,1.66122124
36.345,-8.36772118,1.93415159,2.05236005,-21.86982703,12.52406196,15.79143318,29.1367199,-7.83287248,-2.34230396,-13.40617941,-6.29324671,1.51482425
36.35,-7.82599956,1.48464105,2.18559299,-23.33160846,11.44756183,15.49661352,29.05774343,-7.40145126,-2.36547585,-13.88469578,-6.53675545,1.4626209
36.355,-7.19682851,1.04767249,2.34901122,-24.8590835,10.26293744,15.12397929,28.98704016,-6.97068143,-2.36667758,-14.30208226,-6.68912423,1.38829669
36.36,-6.54022777,0.59603232,2.49434689,-26.42405139,8.98530731,14.77292417,28.89378324,-6.52389999,-2.38231548,-14.69889649,-6.77566588,1.33510188
36.365,-5.85038462,0.12582154,2.62949614,-28.02849896,7.62193484,14.43362383,28.77326772,-6.05894921,-2.4075406,-15.05814478,-6.82086445,1.30639603
36.37,-5.12152511,-0.34976145,2.75754928,-29.66930918,6.17170591,14.09146507,28.63337418,-5.58200803,-2.4395728,-15.37928719,-6.80197262,1.28695433
36.375,-4.34522225,-0.82715809,2.88235146,-31.34363306,4.65191344,13.71736731,28.48798589,-5.10117021,-2.47469159,-15.67831,-6.68222373,1.25997
36.38,-3.56978223,-1.33268633,2.986999,-33.03648839,3.06701709,13.42096056,28.27832665,-4.5911913,-2.52183804,-15.91366052,-6.59792722,1.27884225
36.385,-2.75150303,-1.83607043,3.09040264,-34.75492542,1.43014546,13.09132046,28.06202292,-4.08093836,-2.57249867,-16.12674519,-6.42501837,1.28595863
36.39,-1.8975694,-2.34062614,3.18064157,-36.48810038,-0.23944137,12.73025268,27.83832053,-3.56706164,-2.6340324,-16.32145978,-6.17129555,1.2874046
36.395,-1.05098581,-2.86345205,3.26881152,-38.22248007,-1.92673255,12.45082253,27.54905644,-3.03351434,-2.69424395,-16.45371572,-5.95248587,1.31351642
36.4,-0.16539924,-3.3792345,3.35542297,-39.96442629,-3.61473413,12.11601724,27.25791864,-2.50655684,-2.7610742,-16.56975034,-5.66426342,1.33015381
36.405,0.73641464,-3.89323988,3.43593785,-41.695801,-5.27741993,11.77483757,26.94777078,-1.97643685,-2.83362304,-16.66067061,-5.32529239,1.34068684
36.41,1.6466743,-4.40512091,3.51626789,-43.41717604,-6.894937,11.44967828,26.60454626,-1.44883499,-2.90834611,-16.71515984,-4.97889057,1.35343821
36.415,2.5707263,-4.90817607,3.59640495,-45.11986359,-8.45082067,11.11434511,26.24480939,-0.92770951,-2.9927006,-16.75013143,-4.61296532,1.36248845
36.42,3.47517532,-5.41338381,3.68023045,-46.79127242,-9.92093765,10.86591725,25.82774423,-0.40413948,-3.08364404,-16.73692247,-4.29454605,1.37406183
36.425,4.41212229,-5.88979248,3.78050202,-48.43939577,-11.28443841,10.53986887,25.41680016,0.10111276,-3.16427828,-16.70559059,-3.91333144,1.37334509
36.43,5.35515648,-6.34538586,3.88711225,-50.05121195,-12.52038868,10.21531039,24.9890904,0.59146781,-3.24252812,-16.65272236,-3.52170593,1.36974982
36.435,6.2988013,-6.77793745,4.00271001,-51.6191184,-13.62111009,9.90368708,24.53714661,1.06383076,-3.32119196,-16.56734405,-3.13688017,1.36351952
36.44,7.26925312,-7.17277212,4.118973,-53.14860604,-14.57278635,9.54202384,24.10638978,1.50746149,-3.40332846,-16.49174788,-2.71447886,1.35185819
36.445,8.21126597,-7.55065526,4.24975314,-54.62219315,-15.36136724,9.2651305,23.62248863,1.94039156,-3.48669653,-16.36928597,-2.34978524,1.33894345
36.45,9.15156096,-7.8942382,4.39429096,-56.03821767,-15.98402681,8.99998884,23.11881882,2.35024551,-3.56073299,-16.21244846,-1.99306922,1.32208651
36.455,10.09830664,-8.20108478,4.5390739,-57.39731371,-16.43843496,8.73223277,22.61892917,2.73165778,-3.63928306,-16.05357702,-1.63578107,1.30165332
36.46,11.03488887,-8.46585354,4.68873141,-58.68815563,-16.7223866,8.49216745,22.10235145,3.08519666,-3.70450019,-15.86674733,-1.28182545,1.27719839
36.465,11.9890597,-8.6958089,4.84149019,-59.92147084,-16.84244878,8.25164854,21.60498231,3.40728509,-3.79336862,-15.69102039,-0.9575629,1.26268633
36.47,12.86913006,-8.88090244,4.95504265,-61.06247244,-16.81905419,8.07853728,21.04816442,3.70066922,-3.82011894,-15.49551896,-0.57750836,1.20309447
36.475,13.84156156,-9.03742136,5.14232081,-62.14957913,-16.58999704,7.86877403,20.5535533,3.97405937,-3.93361147,-15.25740462,-0.34708337,1.22670562
36.48,14.76479446,-9.1510038,5.2854239,-63.14838144,-16.23997217,7.71611347,20.03544351,4.21267356,-4.00598559,-15.03272137,-0.05405248,1.21622956
36.485,15.68202974,-9.2324192,5.42207651,-64.06600422,-15.74738655,7.60328647,19.52169586,4.42682491,-4.08332102,-14.80274633,0.21155842,1.21831073
36.49,16.58064756,-9.28021618,5.54398135,-64.89435118,-15.12813315,7.52130662,19.00321545,4.61527682,-4.15392314,-14.56344653,0.46825347,1.22372917
36.495,17.41979787,-9.27250598,5.63260344,-65.61540975,-14.45182413,7.36630516,18.45038362,4.75823421,-4.19798515,-14.31952336,0.77255176,1.17533677
36.5,18.32629324,-9.2884728,5.740124,-66.27862287,-13.56722578,7.45341812,17.9670491,4.92198698,-4.28453993,-14.0732442,0.9476853,1.25456996
36.505,19.16942651,-9.24610444,5.8077249,-66.82296954,-12.65274869,7.46372704,17.44964734,5.03476298,-4.34078094,-13.81712193,1.18659814,1.28286501
36.51,19.99057984,-9.18661075,5.84860186,-67.26308709,-11.67277061,7.5286302,16.92908529,5.12952281,-4.40167982,-13.54249558,1.4128689,1.32864617
