time,RForceX,RForceY_Vertical,RForceZ,RCOPX,RCOPY_Vertical,RCOPZ,LForceX,LForceY_Vertical,LForceZ,LCOPX,LCOPY_Vertical,LCOPZ
51.02,NaN,NaN,NaN,NaN,NaN,NaN,73.46969,606.5197,-46.27198,0.4527516,0,-0.9458138
51.025,NaN,NaN,NaN,NaN,NaN,NaN,73.96504,618.6562,-49.43933,0.4528065,0,-0.9410494
51.03,NaN,NaN,NaN,NaN,NaN,NaN,74.38532,631.0853,-52.47189,0.4528623,0,-0.9364227
51.035,NaN,NaN,NaN,NaN,NaN,NaN,74.79423,643.4631,-55.39208,0.4529087,0,-0.9319768
51.04,NaN,NaN,NaN,NaN,NaN,NaN,75.27089,655.4998,-58.21911,0.4529372,0,-0.9277218
51.045,NaN,NaN,NaN,NaN,NaN,NaN,75.88353,666.9637,-60.96276,0.4529441,0,-0.9236371
51.05,NaN,NaN,NaN,NaN,NaN,NaN,76.66539,677.6703,-63.62168,0.4529306,0,-0.919685
51.055,NaN,NaN,NaN,NaN,NaN,NaN,77.60401,687.4637,-66.18486,0.4529013,0,-0.9158269
51.06,NaN,NaN,NaN,NaN,NaN,NaN,78.64722,696.2029,-68.63331,0.4528645,0,-0.9120347
51.065,NaN,NaN,NaN,NaN,NaN,NaN,79.7198,703.7596,-70.94195,0.4528313,0,-0.9082922
51.07,NaN,NaN,NaN,NaN,NaN,NaN,80.74057,710.0282,-73.08584,0.4528143,0,-0.9045865
51.075,NaN,NaN,NaN,NaN,NaN,NaN,81.63344,714.9421,-75.05047,0.4528254,0,-0.9008999
51.08,NaN,NaN,NaN,NaN,NaN,NaN,82.33292,718.4927,-76.84004,0.4528727,0,-0.8972099
51.085,NaN,NaN,NaN,NaN,NaN,NaN,82.7876,720.7392,-78.48052,0.4529598,0,-0.8934958
51.09,NaN,NaN,NaN,NaN,NaN,NaN,82.96526,721.8051,-80.02497,0.4530868,0,-0.8897432
51.095,NaN,NaN,NaN,NaN,NaN,NaN,82.86167,721.8564,-81.56449,0.4532524,0,-0.8859448
51.1,NaN,NaN,NaN,NaN,NaN,NaN,82.51118,721.0624,-83.23387,0.4534571,0,-0.8820966
51.105,NaN,NaN,NaN,NaN,NaN,NaN,81.99192,719.544,-85.19855,0.4537058,0,-0.8781933
51.11,NaN,NaN,NaN,NaN,NaN,NaN,81.41673,717.3204,-87.62077,0.4540075,0,-0.874226
51.115,NaN,NaN,NaN,NaN,NaN,NaN,80.90559,714.267,-90.61145,0.4543733,0,-0.8701816
51.12,NaN,NaN,NaN,NaN,NaN,NaN,80.54466,710.104,-94.18137,0.4548125,0,-0.8660424
51.125,NaN,NaN,NaN,NaN,NaN,NaN,80.34676,704.4289,-98.21136,0.4553278,0,-0.8617918
51.13,NaN,NaN,NaN,NaN,NaN,NaN,80.23234,696.7933,-102.4593,0.4559114,0,-0.8574254
51.135,NaN,NaN,NaN,NaN,NaN,NaN,80.04448,686.8015,-106.6073,0.4565462,0,-0.8529623
51.14,NaN,NaN,NaN,NaN,NaN,NaN,79.59516,674.2032,-110.3357,0.4572103,0,-0.8484487
51.145,NaN,NaN,NaN,NaN,NaN,NaN,78.72495,658.947,-113.4013,0.4578835,0,-0.8439521
51.15,NaN,NaN,NaN,NaN,NaN,NaN,77.35087,641.1702,-115.6933,0.4585538,0,-0.8395448
51.155,NaN,NaN,NaN,NaN,NaN,NaN,75.47902,621.1191,-117.2532,0.4592206,0,-0.8352799
51.16,NaN,NaN,NaN,NaN,NaN,NaN,73.17121,599.0233,-118.2505,0.4598927,0,-0.8311682
51.165,NaN,NaN,NaN,NaN,NaN,NaN,70.47656,574.9646,-118.9119,0.4605831,0,-0.8271621
51.17,NaN,NaN,NaN,NaN,NaN,NaN,67.36329,548.7883,-119.4154,0.4613018,0,-0.823152
51.175,NaN,NaN,NaN,NaN,NaN,NaN,63.69443,520.1,-119.7828,0.4620504,0,-0.8189823
51.18,NaN,NaN,NaN,NaN,NaN,NaN,59.27454,488.3591,-119.8074,0.4628219,0,-0.8144856
51.185,NaN,NaN,NaN,NaN,NaN,NaN,53.95789,453.0523,-119.0413,0.463608,0,-0.8095221
51.19,NaN,NaN,NaN,NaN,NaN,NaN,47.77273,413.9047,-116.8595,0.4644142,0,-0.8040109
51.195,NaN,NaN,NaN,NaN,NaN,NaN,41.00187,371.0775,-112.6022,0.4652757,0,-0.7979484
51.2,NaN,NaN,NaN,NaN,NaN,NaN,34.17422,325.2929,-105.7618,0.4662723,0,-0.7914133
51.205,NaN,NaN,NaN,NaN,NaN,NaN,27.96039,277.8447,-96.15407,0.4675408,0,-0.7845647
51.21,NaN,NaN,NaN,NaN,NaN,NaN,23.00357,230.4816,-84.01579,0.4692867,0,-0.777648
51.215,NaN,NaN,NaN,NaN,NaN,NaN,19.73793,185.1806,-70.00055,0.4717873,0,-0.7710203
51.22,NaN,NaN,NaN,NaN,NaN,NaN,18.24936,143.851,-55.08206,0.4753706,0,-0.7651987
51.225,NaN,NaN,NaN,NaN,NaN,NaN,18.22608,108.0267,-40.39214,0.4803247,0,-0.7608894
51.23,NaN,NaN,NaN,NaN,NaN,NaN,19.03079,78.6194,-27.02572,0.4866562,0,-0.7588768
51.235,NaN,NaN,NaN,NaN,NaN,NaN,19.89005,55.80333,-15.84996,0.4935802,0,-0.7595034
51.24,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.245,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.25,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.255,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.26,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.265,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.27,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.275,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.28,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.285,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.29,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.295,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.3,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.305,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.31,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.315,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.32,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.325,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.33,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.335,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.34,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.345,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.35,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.355,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.36,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.365,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.37,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.375,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.38,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.385,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.39,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.395,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.4,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.405,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.41,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.415,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.42,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.425,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.43,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.435,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.44,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.445,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.45,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.455,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.46,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.465,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.47,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.475,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.48,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.485,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.49,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.495,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.5,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.505,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.51,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.515,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.52,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.525,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.53,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.535,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.54,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.545,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.55,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.555,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.56,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.565,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.57,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.575,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.58,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.585,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.59,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.595,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.6,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.605,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.61,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.615,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.62,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.625,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.63,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.635,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.64,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.645,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.65,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.655,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.66,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.665,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.67,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
51.675,NaN,NaN,NaN,NaN,NaN,NaN,29.15027,59.91105,-28.29845,0.5078816,0,-1.325746
51.68,NaN,NaN,NaN,NaN,NaN,NaN,28.26588,89.94108,-37.60805,0.4916273,0,-1.323263
51.685,NaN,NaN,NaN,NaN,NaN,NaN,27.21198,121.9869,-42.76403,0.4823236,0,-1.319603
51.69,NaN,NaN,NaN,NaN,NaN,NaN,26.34302,153.654,-41.54119,0.4767422,0,-1.316637
51.695,NaN,NaN,NaN,NaN,NaN,NaN,26.00206,183.5516,-33.01923,0.4733194,0,-1.315015
51.7,NaN,NaN,NaN,NaN,NaN,NaN,26.43279,211.7151,-17.8786,0.4711033,0,-1.314923
51.705,NaN,NaN,NaN,NaN,NaN,NaN,27.72043,239.4204,1.814145,0.4694118,0,-1.316209
51.71,NaN,NaN,NaN,NaN,NaN,NaN,29.78691,268.46,23.23491,0.4677685,0,-1.318381
51.715,NaN,NaN,NaN,NaN,NaN,NaN,32.44475,300.2052,43.60268,0.4659374,0,-1.320693
51.72,NaN,NaN,NaN,NaN,NaN,NaN,35.47545,334.8723,60.87355,0.4639195,0,-1.322391
51.725,NaN,NaN,NaN,NaN,NaN,NaN,38.68031,371.2876,74.11509,0.4618632,0,-1.322954
51.73,NaN,NaN,NaN,NaN,NaN,NaN,41.88046,407.2097,83.47933,0.4599401,0,-1.322187
51.735,NaN,NaN,NaN,NaN,NaN,NaN,44.89508,440.0346,89.84759,0.4582575,0,-1.320158
51.74,NaN,NaN,NaN,NaN,NaN,NaN,47.54909,467.5884,94.34477,0.4568323,0,-1.317083
51.745,NaN,NaN,NaN,NaN,NaN,NaN,49.7327,488.7173,97.94085,0.4556088,0,-1.313232
51.75,NaN,NaN,NaN,NaN,NaN,NaN,51.48224,503.5052,101.2577,0.4544951,0,-1.308883
51.755,NaN,NaN,NaN,NaN,NaN,NaN,53.02114,513.1156,104.5656,0.4534009,0,-1.304301
51.76,NaN,NaN,NaN,NaN,NaN,NaN,54.7151,519.3771,107.8843,0.452261,0,-1.299713
51.765,NaN,NaN,NaN,NaN,NaN,NaN,56.94565,524.2794,111.1073,0.4510438,0,-1.295289
51.77,NaN,NaN,NaN,NaN,NaN,NaN,59.95742,529.5282,114.1009,0.4497482,0,-1.291115
51.775,NaN,NaN,NaN,NaN,NaN,NaN,63.75458,536.2523,116.7538,0.4483958,0,-1.287195
51.78,NaN,NaN,NaN,NaN,NaN,NaN,68.09611,544.8982,118.981,0.4470266,0,-1.28346
51.785,NaN,NaN,NaN,NaN,NaN,NaN,72.58359,555.3,120.7063,0.4456913,0,-1.279787
51.79,NaN,NaN,NaN,NaN,NaN,NaN,76.78811,566.8688,121.8548,0.4444417,0,-1.276034
51.795,NaN,NaN,NaN,NaN,NaN,NaN,80.35708,578.8213,122.3626,0.4433174,0,-1.272067
51.8,NaN,NaN,NaN,NaN,NaN,NaN,83.07429,590.3806,122.1938,0.4423384,0,-1.267789
51.805,NaN,NaN,NaN,NaN,NaN,NaN,84.88013,600.9104,121.3538,0.4415045,0,-1.263158
51.81,NaN,NaN,NaN,NaN,NaN,NaN,85.86493,609.9755,119.8906,0.4408014,0,-1.258196
51.815,NaN,NaN,NaN,NaN,NaN,NaN,86.23534,617.3443,117.8828,0.4402087,0,-1.252973
51.82,NaN,NaN,NaN,NaN,NaN,NaN,86.25045,622.9561,115.4249,0.4397045,0,-1.247596
51.825,NaN,NaN,NaN,NaN,NaN,NaN,86.14112,626.8776,112.616,0.4392663,0,-1.242174
51.83,NaN,NaN,NaN,NaN,NaN,NaN,86.04592,629.2589,109.5533,0.4388713,0,-1.236793
51.835,NaN,NaN,NaN,NaN,NaN,NaN,85.99312,630.2961,106.3243,0.4384988,0,-1.231503
51.84,NaN,NaN,NaN,NaN,NaN,NaN,85.93173,630.1988,102.9969,0.4381345,0,-1.226307
51.845,NaN,NaN,NaN,NaN,NaN,NaN,85.78599,629.1603,99.61685,0.437774,0,-1.221177
51.85,NaN,NaN,NaN,NaN,NaN,NaN,85.50024,627.3327,96.21123,0.4374217,0,-1.216066
51.855,NaN,NaN,NaN,NaN,NaN,NaN,85.05597,624.8114,92.79475,0.4370843,0,-1.210928
51.86,NaN,NaN,NaN,NaN,NaN,NaN,84.46422,621.6318,89.37546,0.4367661,0,-1.205737
51.865,NaN,NaN,NaN,NaN,NaN,NaN,83.7485,617.78,85.95993,0.4364672,0,-1.200491
51.87,NaN,NaN,NaN,NaN,NaN,NaN,82.93214,613.2157,82.55625,0.4361861,0,-1.195217
51.875,NaN,NaN,NaN,NaN,NaN,NaN,82.03554,607.904,79.1699,0.4359224,0,-1.189944
51.88,NaN,NaN,NaN,NaN,NaN,NaN,81.07955,601.8446,75.79444,0.4356771,0,-1.184695
51.885,NaN,NaN,NaN,NaN,NaN,NaN,80.087,595.0891,72.40815,0.4354505,0,-1.179471
51.89,NaN,NaN,NaN,NaN,NaN,NaN,79.0774,587.7362,68.98288,0.43524,0,-1.174263
51.895,NaN,NaN,NaN,NaN,NaN,NaN,78.05755,579.9125,65.49998,0.4350398,0,-1.169056
51.9,NaN,NaN,NaN,NaN,NaN,NaN,77.01697,571.7518,61.96511,0.4348403,0,-1.163842
51.905,NaN,NaN,NaN,NaN,NaN,NaN,75.93393,563.3804,58.41493,0.4346308,0,-1.158629
51.91,NaN,NaN,NaN,NaN,NaN,NaN,74.7896,554.908,54.91059,0.4344027,0,-1.153434
51.915,NaN,NaN,NaN,NaN,NaN,NaN,73.58157,546.4249,51.5199,0.4341551,0,-1.148283
51.92,NaN,NaN,NaN,NaN,NaN,NaN,72.32886,538.0015,48.29592,0.4338976,0,-1.1432
51.925,NaN,NaN,NaN,NaN,NaN,NaN,71.06546,529.6887,45.2592,0.4336502,0,-1.138195
51.93,NaN,NaN,NaN,NaN,NaN,NaN,69.82594,521.5256,42.38963,0.4334362,0,-1.133258
51.935,NaN,NaN,NaN,NaN,NaN,NaN,68.63155,513.5551,39.63405,0.4332726,0,-1.128351
51.94,NaN,NaN,NaN,NaN,NaN,NaN,67.48619,505.8415,36.92916,0.4331618,0,-1.123414
51.945,NaN,NaN,NaN,NaN,NaN,NaN,66.38501,498.4798,34.22924,0.4330906,0,-1.118388
51.95,NaN,NaN,NaN,NaN,NaN,NaN,65.32816,491.5923,31.52468,0.4330367,0,-1.113235
51.955,NaN,NaN,NaN,NaN,NaN,NaN,64.32781,485.3116,28.8436,0.4329773,0,-1.107955
51.96,NaN,NaN,NaN,NaN,NaN,NaN,63.4049,479.7596,26.23691,0.4328972,0,-1.102583
51.965,NaN,NaN,NaN,NaN,NaN,NaN,62.58239,475.0305,23.7545,0.4327907,0,-1.097173
51.97,NaN,NaN,NaN,NaN,NaN,NaN,61.88302,471.1822,21.42243,0.4326602,0,-1.091773
51.975,NaN,NaN,NaN,NaN,NaN,NaN,61.33197,468.2368,19.23093,0.4325127,0,-1.086411
51.98,NaN,NaN,NaN,NaN,NaN,NaN,60.95716,466.1877,17.14005,0.4323559,0,-1.081103
51.985,NaN,NaN,NaN,NaN,NaN,NaN,60.78191,465.0097,15.10045,0.4321968,0,-1.075859
51.99,NaN,NaN,NaN,NaN,NaN,NaN,60.8134,464.6715,13.07627,0.43204,0,-1.070692
51.995,NaN,NaN,NaN,NaN,NaN,NaN,61.0356,465.1447,11.05747,0.4318891,0,-1.065626
52,NaN,NaN,NaN,NaN,NaN,NaN,61.41283,466.4059,9.059886,0.4317493,0,-1.060689
52.005,NaN,NaN,NaN,NaN,NaN,NaN,61.90237,468.426,7.115787,0.4316302,0,-1.055897
52.01,NaN,NaN,NaN,NaN,NaN,NaN,62.46816,471.1564,5.25889,0.4315458,0,-1.051246
52.015,NaN,NaN,NaN,NaN,NaN,NaN,63.08627,474.5196,3.509205,0.4315088,0,-1.046698
52.02,NaN,NaN,NaN,NaN,NaN,NaN,63.73935,478.4034,1.862653,0.4315241,0,-1.042199
52.025,NaN,NaN,NaN,NaN,NaN,NaN,64.40771,482.6641,0.2904661,0.4315875,0,-1.037688
52.03,NaN,NaN,NaN,NaN,NaN,NaN,65.06769,487.14,-1.250932,0.4316896,0,-1.03312
52.035,NaN,NaN,NaN,NaN,NaN,NaN,65.69955,491.6742,-2.806874,0.4318243,0,-1.028472
52.04,NaN,NaN,NaN,NaN,NaN,NaN,66.29712,496.1453,-4.414934,0.4319951,0,-1.023738
52.045,NaN,NaN,NaN,NaN,NaN,NaN,66.86808,500.4995,-6.097876,0.4322161,0,-1.018922
52.05,NaN,NaN,NaN,NaN,NaN,NaN,67.42024,504.7768,-7.857438,0.4325054,0,-1.014028
52.055,NaN,NaN,NaN,NaN,NaN,NaN,67.94071,509.113,-9.674343,0.4328753,0,-1.009058
52.06,NaN,NaN,NaN,NaN,NaN,NaN,68.38403,513.7098,-11.51737,0.4333258,0,-1.004014
52.065,NaN,NaN,NaN,NaN,NaN,NaN,68.68266,518.7748,-13.35414,0.4338434,0,-0.9989091
52.07,NaN,NaN,NaN,NaN,NaN,NaN,68.77811,524.4485,-15.15834,0.4344058,0,-0.9937746
52.075,NaN,NaN,NaN,NaN,NaN,NaN,68.65529,530.7417,-16.91654,0.4349895,0,-0.9886666
52.08,NaN,NaN,NaN,NaN,NaN,NaN,68.35923,537.5085,-18.6351,0.4355736,0,-0.9836569
52.085,NaN,NaN,NaN,NaN,NaN,NaN,67.98366,544.4656,-20.34119,0.4361413,0,-0.9788139
52.09,NaN,NaN,NaN,NaN,NaN,NaN,67.63861,551.2546,-22.07523,0.4366772,0,-0.9741821
52.095,NaN,NaN,NaN,NaN,NaN,NaN,67.41543,557.5298,-23.88028,0.4371648,0,-0.9697708
52.1,NaN,NaN,NaN,NaN,NaN,NaN,67.3662,563.041,-25.79532,0.4375872,0,-0.9655544
52.105,NaN,NaN,NaN,NaN,NaN,NaN,67.50297,567.691,-27.85187,0.4379309,0,-0.9614838
52.11,NaN,NaN,NaN,NaN,NaN,NaN,67.81111,571.5535,-30.0679,0.4381889,0,-0.9575037
52.115,NaN,NaN,NaN,NaN,NaN,NaN,68.26564,574.8511,-32.43957,0.4383649,0,-0.9535665
52.12,NaN,NaN,NaN,NaN,NaN,NaN,68.84208,577.9009,-34.93959,0.4384725,0,-0.9496387
52.125,NaN,NaN,NaN,NaN,NaN,NaN,69.51937,581.0486,-37.52466,0.4385325,0,-0.9457023
52.13,NaN,NaN,NaN,NaN,NaN,NaN,70.27751,584.6053,-40.14617,0.4385666,0,-0.9417488
52.135,NaN,NaN,NaN,NaN,NaN,NaN,71.09453,588.8042,-42.75979,0.4385932,0,-0.9377725
52.14,NaN,NaN,NaN,NaN,NaN,NaN,71.94712,593.7812,-45.3318,0.4386243,0,-0.9337699
52.145,NaN,NaN,NaN,NaN,NaN,NaN,72.8158,599.58,-47.84087,0.4386664,0,-0.9297455
52.15,NaN,NaN,NaN,NaN,NaN,NaN,73.69077,606.1693,-50.2758,0.438722,0,-0.9257193
52.155,NaN,NaN,NaN,NaN,NaN,NaN,74.5725,613.4691,-52.63221,0.4387926,0,-0.9217299
52.16,NaN,NaN,NaN,NaN,NaN,NaN,75.46544,621.3772,-54.91086,0.4388779,0,-0.9178273
52.165,NaN,NaN,NaN,NaN,NaN,NaN,76.36973,629.7887,-57.11806,0.4389752,0,-0.914056
52.17,NaN,NaN,NaN,NaN,NaN,NaN,77.27827,638.6004,-59.26684,0.4390796,0,-0.9104353
52.175,NaN,NaN,NaN,NaN,NaN,NaN,78.18088,647.7039,-61.37563,0.4391856,0,-0.9069497
52.18,NaN,NaN,NaN,NaN,NaN,NaN,79.06919,656.9715,-63.46365,0.4392894,0,-0.9035528
52.185,NaN,NaN,NaN,NaN,NaN,NaN,79.93529,666.2444,-65.54631,0.43939,0,-0.9001848
52.19,NaN,NaN,NaN,NaN,NaN,NaN,80.76335,675.3323,-67.63274,0.439488,0,-0.8967946
52.195,NaN,NaN,NaN,NaN,NaN,NaN,81.52241,684.0279,-69.72558,0.4395839,0,-0.8933541
52.2,NaN,NaN,NaN,NaN,NaN,NaN,82.16974,692.1336,-71.82574,0.4396776,0,-0.889859
52.205,NaN,NaN,NaN,NaN,NaN,NaN,82.66669,699.4944,-73.94457,0.4397713,0,-0.8863206
52.21,NaN,NaN,NaN,NaN,NaN,NaN,82.99814,706.0214,-76.12316,0.4398726,0,-0.8827524
52.215,NaN,NaN,NaN,NaN,NaN,NaN,83.18348,711.6952,-78.45065,0.4399959,0,-0.8791598
52.22,NaN,NaN,NaN,NaN,NaN,NaN,83.27329,716.5431,-81.06633,0.4401593,0,-0.8755375
52.225,NaN,NaN,NaN,NaN,NaN,NaN,83.33496,720.5897,-84.1346,0.4403798,0,-0.8718716
52.23,NaN,NaN,NaN,NaN,NaN,NaN,83.43488,723.7905,-87.79804,0.4406688,0,-0.8681423
52.235,NaN,NaN,NaN,NaN,NaN,NaN,83.62176,725.9731,-92.12544,0.4410306,0,-0.8643289
52.24,NaN,NaN,NaN,NaN,NaN,NaN,83.91063,726.8094,-97.07062,0.4414622,0,-0.8604129
52.245,NaN,NaN,NaN,NaN,NaN,NaN,84.26825,725.8368,-102.4553,0.4419556,0,-0.8563825
52.25,NaN,NaN,NaN,NaN,NaN,NaN,84.60674,722.5287,-107.9861,0.4424984,0,-0.852238
52.255,NaN,NaN,NaN,NaN,NaN,NaN,84.79471,716.3973,-113.3093,0.4430759,0,-0.8479975
52.26,NaN,NaN,NaN,NaN,NaN,NaN,84.68943,707.0931,-118.0892,0.4436746,0,-0.8436959
52.265,NaN,NaN,NaN,NaN,NaN,NaN,84.17951,694.4641,-122.0857,0.4442894,0,-0.8393775
52.27,NaN,NaN,NaN,NaN,NaN,NaN,83.21368,678.5601,-125.2002,0.4449279,0,-0.8350828
52.275,NaN,NaN,NaN,NaN,NaN,NaN,81.79052,659.5728,-127.4787,0.4456105,0,-0.8308349
52.28,NaN,NaN,NaN,NaN,NaN,NaN,79.90721,637.727,-129.0724,0.4463624,0,-0.8266276
52.285,NaN,NaN,NaN,NaN,NaN,NaN,77.49837,613.1554,-130.1668,0.4472012,0,-0.8224221
52.29,NaN,NaN,NaN,NaN,NaN,NaN,74.41038,585.804,-130.8922,0.4481266,0,-0.8181543
52.295,NaN,NaN,NaN,NaN,NaN,NaN,70.43944,555.402,-131.2404,0.4491188,0,-0.8137486
52.3,NaN,NaN,NaN,NaN,NaN,NaN,65.4254,521.5214,-131.0059,0.4501503,0,-0.8091331
52.305,NaN,NaN,NaN,NaN,NaN,NaN,59.36021,483.7282,-129.7703,0.4512037,0,-0.8042531
52.31,NaN,NaN,NaN,NaN,NaN,NaN,52.45821,441.7953,-126.9469,0.4522878,0,-0.7990799
52.315,NaN,NaN,NaN,NaN,NaN,NaN,45.15399,395.921,-121.8987,0.4534459,0,-0.7936178
52.32,NaN,NaN,NaN,NaN,NaN,NaN,38.02908,346.877,-114.1111,0.4547578,0,-0.7879105
52.325,NaN,NaN,NaN,NaN,NaN,NaN,31.69671,296.033,-103.3715,0.4563428,0,-0.7820498
52.33,NaN,NaN,NaN,NaN,NaN,NaN,26.67675,245.2389,-89.90203,0.4583667,0,-0.7761915
52.335,NaN,NaN,NaN,NaN,NaN,NaN,23.28039,196.5847,-74.40143,0.4610505,0,-0.7705802
52.34,NaN,NaN,NaN,NaN,NaN,NaN,21.52044,152.0858,-57.97187,0.4646759,0,-0.765584
52.345,NaN,NaN,NaN,NaN,NaN,NaN,21.07686,113.363,-41.92891,0.4695648,0,-0.761753
