time,RCOP_AP,RCOP_ML,LCOP_AP,LCOP_ML,RVerticalF,RShearF_AP,RShearF_ML,LVerticalF,LShearF_AP,LShearF_ML
49.565,NaN,NaN,0.0542209747408668,-0.00183460208187669,NaN,NaN,NaN,525.191805543965,-89.0686456128178,58.7238978468818
49.57,NaN,NaN,0.0572029700370449,-0.00271812654660591,NaN,NaN,NaN,536.756616662335,-96.6473157901398,62.5297980509684
49.575,NaN,NaN,0.0599098262229372,-0.00355104355295821,NaN,NaN,NaN,549.496753677453,-103.289203167689,66.8438572275488
49.58,NaN,NaN,0.062285214110857,-0.00430078555908392,NaN,NaN,NaN,562.972481014609,-108.904669906355,71.4974199431509
49.585,NaN,NaN,0.064331960661101,-0.00494873887560882,NaN,NaN,NaN,576.584717006888,-113.421247198225,76.1886713793477
49.59,NaN,NaN,0.0660926701086304,-0.00549154248349398,NaN,NaN,NaN,589.726058519863,-116.804118387581,80.5717448164313
49.595,NaN,NaN,0.0676274516361377,-0.00593614518558366,NaN,NaN,NaN,601.877282052591,-119.06942271771,84.3539448813141
49.6,NaN,NaN,0.0689947341625898,-0.00629405859429588,NaN,NaN,NaN,612.657054537652,-120.274060092886,87.3711349889871
49.605,NaN,NaN,0.0702491246226311,-0.00657783604829343,NaN,NaN,NaN,621.836894610819,-120.49201944577,89.6137004735437
49.61,NaN,NaN,0.0714372827207304,-0.0068000510453653,NaN,NaN,NaN,629.328466501211,-119.795042009478,91.194691538785
49.615,NaN,NaN,0.0726058159247975,-0.00697312607266215,NaN,NaN,NaN,635.149969877245,-118.247482491056,92.2814922325615
49.62,NaN,NaN,0.0737901869682789,-0.00711029788879358,NaN,NaN,NaN,639.377929688359,-115.910762295431,93.0287959218539
49.625,NaN,NaN,0.0750016709607597,-0.0072241986559809,NaN,NaN,NaN,642.093816550966,-112.848898044463,93.5437615476179
49.63,NaN,NaN,0.0762233490113056,-0.00732437610307396,NaN,NaN,NaN,643.341618622566,-109.136076574306,93.8902313086927
49.635,NaN,NaN,0.0774191040290619,-0.00741737813397558,NaN,NaN,NaN,643.112316620525,-104.865357635042,94.1149413289829
49.64,NaN,NaN,0.078546632278321,-0.00750868277614325,NaN,NaN,NaN,641.359465433167,-100.156911611692,94.2683343791767
49.645,NaN,NaN,0.079581487573207,-0.00760540563209433,NaN,NaN,NaN,638.036104669807,-95.1547767064123,94.4023127658972
49.65,NaN,NaN,0.0805231731235072,-0.00771820505476661,NaN,NaN,NaN,633.138251762335,-90.0122946009362,94.5491737632915
49.655,NaN,NaN,0.081395295437183,-0.00786011969676215,NaN,NaN,NaN,626.733663759451,-84.8730780279092,94.7032936142284
49.66,NaN,NaN,0.0822297721561134,-0.00804158625070756,NaN,NaN,NaN,618.967945535221,-79.8555973387158,94.8259668093988
49.665,NaN,NaN,0.0830620530878199,-0.0082650717878161,NaN,NaN,NaN,610.048983646596,-75.0446159114969,94.8745433991907
49.67,NaN,NaN,0.0839133184246532,-0.00852363700795833,NaN,NaN,NaN,600.218640324829,-70.4911604998573,94.8344696698139
49.675,NaN,NaN,0.0847946625981504,-0.00880287299135107,NaN,NaN,NaN,589.720251550873,-66.2185780446706,94.7275778549028
49.68,NaN,NaN,0.0857112604544192,-0.00908731894963666,NaN,NaN,NaN,578.771083565728,-62.2293204798144,94.5884621766375
49.685,NaN,NaN,0.0866645453106407,-0.00936634964719063,NaN,NaN,NaN,567.546927175301,-58.5109187891886,94.4280080159657
49.69,NaN,NaN,0.0876633998563705,-0.00963638283997187,NaN,NaN,NaN,556.180911799495,-55.0420634595597,94.2139535527155
49.695,NaN,NaN,0.0887263475102622,-0.00989620947259401,NaN,NaN,NaN,544.779768480077,-51.799706616958,93.8855647016367
49.7,NaN,NaN,0.0898676972456474,-0.0101396627456449,NaN,NaN,NaN,533.450918957631,-48.765557530682,93.3937645950925
49.705,NaN,NaN,0.0910826140166108,-0.0103495312900342,NaN,NaN,NaN,522.330844857838,-45.9285965220572,92.7388565548902
49.71,NaN,NaN,0.0923381100576812,-0.010500039621727,NaN,NaN,NaN,511.605557287592,-43.283466969562,91.9783733309952
49.715,NaN,NaN,0.0935810184913224,-0.0105702802481165,NaN,NaN,NaN,501.512290250778,-40.8283917578429,91.1979414668445
49.72,NaN,NaN,0.0947549358528879,-0.0105579152657486,NaN,NaN,NaN,492.315074743326,-38.5656187471835,90.4646724568565
49.725,NaN,NaN,0.0958252019238748,-0.0104874857769343,NaN,NaN,NaN,484.261543880054,-36.5012602635494,89.7978282583958
49.73,NaN,NaN,0.0967978959125471,-0.0104041938493308,NaN,NaN,NaN,477.532504043549,-34.6414939254831,89.1789646168137
49.735,NaN,NaN,0.0977147645232375,-0.0103572322905634,NaN,NaN,NaN,472.200851248851,-32.9852061423418,88.5917427444485
49.74,NaN,NaN,0.0986400361237731,-0.0103799489853326,NaN,NaN,NaN,468.214936887567,-31.5162644458938,88.0566030959722
49.745,NaN,NaN,0.0996391605488786,-0.0104805093110302,NaN,NaN,NaN,465.415281509141,-30.2007108798316,87.6320543147418
49.75,NaN,NaN,0.100756563908309,-0.0106456904823044,NaN,NaN,NaN,463.577372994059,-28.9905455850653,87.3844976775515
49.755,NaN,NaN,0.102008473824078,-0.0108508117272282,NaN,NaN,NaN,462.463736996526,-27.8293391088814,87.3559643831829
49.76,NaN,NaN,0.103370839778104,-0.0110710852448336,NaN,NaN,NaN,461.871294529086,-26.656478303833,87.5575343400629
49.765,NaN,NaN,0.104789303200596,-0.0112874415222137,NaN,NaN,NaN,461.661307778343,-25.4138348707971,87.9904038967263
49.77,NaN,NaN,0.106197178765733,-0.0114869868102094,NaN,NaN,NaN,461.767520340541,-24.0568210329441,88.6706630561082
49.775,NaN,NaN,0.107541446993007,-0.0116615819212334,NaN,NaN,NaN,462.187411609693,-22.5663165664785,89.6310972654899
49.78,NaN,NaN,0.108808810751704,-0.0118091525461954,NaN,NaN,NaN,462.964843156436,-20.9571543354096,90.8950315484672
49.785,NaN,NaN,0.110025754687315,-0.0119329957445303,NaN,NaN,NaN,464.169977189793,-19.2798864040692,92.4432507403855
49.79,NaN,NaN,0.111249574454028,-0.0120388515181847,NaN,NaN,NaN,465.878761596915,-17.6130637396496,94.2024573539051
49.795,NaN,NaN,0.112538361145972,-0.0121308173443819,NaN,NaN,NaN,468.154241365022,-16.0450717651469,96.0656996874486
49.8,NaN,NaN,0.113922955304935,-0.0122076293321147,NaN,NaN,NaN,471.029370691923,-14.6493372107932,97.9287649190231
49.805,NaN,NaN,0.115400990408072,-0.0122640777177618,NaN,NaN,NaN,474.495270956841,-13.4631403792043,99.7166927027919
49.81,NaN,NaN,0.116946076539317,-0.0122972744932871,NaN,NaN,NaN,478.498634549107,-12.479864754604,101.387276179787
49.815,NaN,NaN,0.11852003663975,-0.0123127450375114,NaN,NaN,NaN,482.948897343717,-11.6556430192971,102.919755755569
49.82,NaN,NaN,0.120093014910761,-0.0123242878460284,NaN,NaN,NaN,487.734932346564,-10.9212203117158,104.306435521966
49.825,NaN,NaN,0.121642427066921,-0.0123493246065464,NaN,NaN,NaN,492.748019594875,-10.1929401908349,105.556249253481
49.83,NaN,NaN,0.123149743754671,-0.0124008574789363,NaN,NaN,NaN,497.900564598737,-9.38415518275089,106.701771102811
49.835,NaN,NaN,0.124597319285018,-0.0124832602617674,NaN,NaN,NaN,503.136399451499,-8.41724769255863,107.796626810304
49.84,NaN,NaN,0.125973388636159,-0.0125940079947032,NaN,NaN,NaN,508.430091512235,-7.23359835151106,108.898383439494
49.845,NaN,NaN,0.127280188047625,-0.0127284601295382,NaN,NaN,NaN,513.775046974725,-5.79938480312699,110.045540901055
49.85,NaN,NaN,0.128534029627225,-0.0128826132045035,NaN,NaN,NaN,519.165442984648,-4.10623073044462,111.244920077967
49.855,NaN,NaN,0.1297625404612,-0.0130520008450192,NaN,NaN,NaN,524.584265972605,-2.16755620042283,112.479462545007
49.86,NaN,NaN,0.130992342033408,-0.0132296259289106,NaN,NaN,NaN,530.007090713325,-0.0121099307500203,113.73044925908
49.865,NaN,NaN,0.132239926778585,-0.0134042636717104,NaN,NaN,NaN,535.419725338028,2.32365122237137,114.997219882482
49.87,NaN,NaN,0.133508763448289,-0.0135620604673999,NaN,NaN,NaN,540.845061985305,4.80121428971861,116.301586719867
49.875,NaN,NaN,0.134794555820199,-0.0136912872260915,NaN,NaN,NaN,546.369678375939,7.38011398343814,117.676514807532
49.88,NaN,NaN,0.136091397622787,-0.0137862168626898,NaN,NaN,NaN,552.152532460484,10.0147447644244,119.147456817832
49.885,NaN,NaN,0.137396426462682,-0.0138481321696055,NaN,NaN,NaN,558.407206579085,12.6541353495634,120.718504374617
49.89,NaN,NaN,0.138714424266771,-0.0138827036962456,NaN,NaN,NaN,565.358344268272,15.2444591638064,122.371666523171
49.895,NaN,NaN,0.140058277524701,-0.0138967226586545,NaN,NaN,NaN,573.181783550829,17.7317927441067,124.079237393666
49.9,NaN,NaN,0.141447882087119,-0.0138938877260505,NaN,NaN,NaN,581.946242832207,20.0672784114677,125.821230061901
49.905,NaN,NaN,0.142907078743328,-0.0138735650737283,NaN,NaN,NaN,591.577864633895,22.2161036582806,127.597136296191
49.91,NaN,NaN,0.144456784730068,-0.0138314353446738,NaN,NaN,NaN,601.860093253904,24.1647340896502,129.424523263887
49.915,NaN,NaN,0.146104661749957,-0.0137625429951805,NaN,NaN,NaN,612.46954679613,25.920382890391,131.32576484128
49.92,NaN,NaN,0.147840477058817,-0.0136653818995482,NaN,NaN,NaN,623.03986960671,27.5018692762941,133.312817150497
49.925,NaN,NaN,0.149640944257055,-0.0135446599551369,NaN,NaN,NaN,633.229623947923,28.9264499802395,135.37968145966
49.93,NaN,NaN,0.151482681888351,-0.0134100369627439,NaN,NaN,NaN,642.776757285855,30.1966920733744,137.505492762981
49.935,NaN,NaN,0.153356338745251,-0.013274256868567,NaN,NaN,NaN,651.524227290955,31.2914315444649,139.662790056993
49.94,NaN,NaN,0.1552739281257,-0.0131500453171479,NaN,NaN,NaN,659.416104695039,32.1640574346359,141.823841417138
49.945,NaN,NaN,0.157261815176014,-0.0130470137946401,NaN,NaN,NaN,666.467269138133,32.7522295608651,143.960475618127
49.95,NaN,NaN,0.159348762865928,-0.0129719183109851,NaN,NaN,NaN,672.72021751275,32.9956395909171,146.037855372971
49.955,NaN,NaN,0.161553242736298,-0.0129286694930326,NaN,NaN,NaN,678.206544802158,32.852106755492,148.006041548498
49.96,NaN,NaN,0.163874512568553,-0.0129197050956813,NaN,NaN,NaN,682.920270797054,32.3045336679017,149.794365535725
49.965,NaN,NaN,0.166291875182201,-0.0129455933443968,NaN,NaN,NaN,686.816424825365,31.3575579867025,151.315262425212
49.97,NaN,NaN,0.168772897043308,-0.0130058214296334,NaN,NaN,NaN,689.832110972919,30.0261858176815,152.480094016512
49.975,NaN,NaN,0.171287351832878,-0.0130972195243196,NaN,NaN,NaN,691.919762724066,28.3213920494886,153.222079492153
49.98,NaN,NaN,0.173817279787354,-0.0132133659134041,NaN,NaN,NaN,693.078448091276,26.2419831989412,153.516656546839
49.985,NaN,NaN,0.176360948244134,-0.0133432944976057,NaN,NaN,NaN,693.370642088872,23.777513028246,153.392269639119
49.99,NaN,NaN,0.178925037891331,-0.0134714008290417,NaN,NaN,NaN,692.916207743253,20.9189217327001,152.929892338025
49.995,NaN,NaN,0.181508951356281,-0.013578060623714,NaN,NaN,NaN,691.860441207152,17.6693294051465,152.253653752869
50,NaN,NaN,0.184092170045619,-0.0136421668379577,NaN,NaN,NaN,690.323179277583,14.0452060441121,151.513919973721
50.005,NaN,NaN,0.1866297201476,-0.0136445466660204,NaN,NaN,NaN,688.34156218838,10.061109509717,150.861770039033
50.01,NaN,NaN,0.189062099853606,-0.0135701801448858,NaN,NaN,NaN,685.822368938562,5.70391547003661,150.414778923582
50.015,NaN,NaN,0.191337164784994,-0.0134100188702188,NaN,NaN,NaN,682.518345560612,0.911375381883627,150.218537809337
50.02,NaN,NaN,0.193433706279345,-0.013161384335229,NaN,NaN,NaN,678.044170236615,-4.43321064781413,150.215522616576
50.025,NaN,NaN,0.195373393348215,-0.0128263884147272,NaN,NaN,NaN,671.931370609265,-10.4849406852085,150.237342401053
50.03,NaN,NaN,0.197215617479522,-0.0124096078027059,NaN,NaN,NaN,663.710632293902,-17.4004942645318,150.034076139175
50.035,NaN,NaN,0.199037162163688,-0.0119159169739679,NaN,NaN,NaN,653.000029158527,-25.287580728978,149.338408770653
50.04,NaN,NaN,0.200905197659337,-0.0113470368700637,NaN,NaN,NaN,639.566025279248,-34.154379694205,147.940424441635
50.045,NaN,NaN,0.202856125388742,-0.0106987363750102,NaN,NaN,NaN,623.338526532541,-43.8736833701078,145.735458672739
50.05,NaN,NaN,0.204889241432833,-0.00996105001682412,NaN,NaN,NaN,604.374213448355,-54.1749511140664,142.715624882319
50.055,NaN,NaN,0.206970493749698,-0.00912005906004676,NaN,NaN,NaN,582.784808327987,-64.6615419278048,138.907302590734
50.06,NaN,NaN,0.209043866603862,-0.0081631022571258,NaN,NaN,NaN,558.664281952838,-74.8433743910027,134.294368767385
50.065,NaN,NaN,0.211044383181946,-0.00708503169574015,NaN,NaN,NaN,532.043057273513,-84.1753999778907,128.77961393507
50.07,NaN,NaN,0.212899497009821,-0.00588901616400794,NaN,NaN,NaN,502.877936417431,-92.102137757362,122.214767404209
50.075,NaN,NaN,0.21453086931682,-0.00458165919467346,NaN,NaN,NaN,471.072560912453,-98.1145431958277,114.486591531277
50.08,NaN,NaN,0.21585914156142,-0.00316445680890287,NaN,NaN,NaN,436.523881622311,-101.812453780857,105.610092327982
50.085,NaN,NaN,0.216817387858755,-0.00162898803616629,NaN,NaN,NaN,399.193256261575,-102.954878144597,95.774726510108
50.09,NaN,NaN,0.217373202672551,4.079282274283e-05,NaN,NaN,NaN,359.192424605859,-101.481033216385,85.3229902020182
50.095,NaN,NaN,0.217552540660306,0.00186948303840428,NaN,NaN,NaN,316.868097379042,-97.4999800904513,74.6888246866872
50.1,NaN,NaN,0.217456259429794,0.00389904036955646,NaN,NaN,NaN,272.872590174764,-91.2621492879361,64.3423268551272
50.105,NaN,NaN,0.217259654558349,0.00621609387270905,NaN,NaN,NaN,228.206304274108,-83.1272857280699,54.7571126700778
50.11,NaN,NaN,0.217189604752518,0.00899476147836087,NaN,NaN,NaN,184.211623930582,-73.5431479190341,46.3745431750419
50.115,NaN,NaN,0.217483277828032,0.0125490242956338,NaN,NaN,NaN,142.483453660016,-63.0414806571986,39.5320606857795
50.12,NaN,NaN,0.218341846283081,0.0173780624543737,NaN,NaN,NaN,104.676421019438,-52.2418255589415,34.3637413062612
50.125,NaN,NaN,0.219895427098059,0.0241704087226294,NaN,NaN,NaN,72.2316112471511,-41.8269606482689,30.7299171629633
50.13,NaN,NaN,0.22216264010963,0.0336755383270719,NaN,NaN,NaN,46.1035040061404,-32.461725904067,28.2406896316365
50.135,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.14,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.145,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.15,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.155,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.16,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.165,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.17,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.175,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.18,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.185,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.19,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.195,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.2,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.205,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.21,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.215,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.22,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.225,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.23,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.235,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.24,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.245,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.25,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.255,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.26,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.265,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.27,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.275,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.28,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.285,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.29,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.295,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.3,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.305,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.31,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.315,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.32,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.325,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.33,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.335,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.34,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.345,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.35,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.355,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.36,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.365,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.37,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.375,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.38,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.385,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.39,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.395,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.4,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.405,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.41,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.415,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.42,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.425,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.43,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.435,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.44,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.445,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.45,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.455,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.46,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.465,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.47,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.475,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.48,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.485,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.49,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.495,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.5,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.505,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.51,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.515,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.52,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.525,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.53,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.535,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.54,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.545,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.55,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.555,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.56,NaN,NaN,0,0,NaN,NaN,NaN,0,0,0
50.565,NaN,NaN,-0.0515392277889966,0.0376256219793919,NaN,NaN,NaN,45.2333906741216,58.7734217010947,29.452766002092
50.57,NaN,NaN,-0.0400140090428389,0.0279028826268001,NaN,NaN,NaN,69.5383690473635,75.9298113675051,28.0573740310842
50.575,NaN,NaN,-0.0327685832870883,0.0229630126649593,NaN,NaN,NaN,95.7618933053885,86.9406913688274,26.3268142148548
50.58,NaN,NaN,-0.0270476095198577,0.0204564260745507,NaN,NaN,NaN,121.95630526799,89.4178056601669,24.5864529001
50.585,NaN,NaN,-0.0214195710935663,0.0192679820013721,NaN,NaN,NaN,147.013880112774,83.0371818311646,23.1688476277571
50.59,NaN,NaN,-0.015057556358864,0.0186320549818114,NaN,NaN,NaN,171.103293922436,69.5244364006792,22.2932314239917
50.595,NaN,NaN,-0.00763522806551453,0.0178983941580426,NaN,NaN,NaN,195.554268051316,51.946738880808,21.990669297524
50.6,NaN,NaN,0.000604991710320135,0.0166049792295151,NaN,NaN,NaN,222.217192643555,33.6453724062585,22.117896011778
50.605,NaN,NaN,0.00895576114407248,0.0146393140286661,NaN,NaN,NaN,252.583644824018,17.246372395361,22.4568422679144
50.61,NaN,NaN,0.0166217238648512,0.0122441797664798,NaN,NaN,NaN,287.053553087094,4.07975862593265,22.8400833781352
50.615,NaN,NaN,0.0231002614911688,0.00981468419557907,NaN,NaN,NaN,324.646404788487,-5.87341406558759,23.223314478043
50.62,NaN,NaN,0.028287721936944,0.00767030540249919,NaN,NaN,NaN,363.235269200902,-13.5913825488434,23.6679444691524
50.625,NaN,NaN,0.0323465703624006,0.00595675324649581,NaN,NaN,NaN,400.169530461626,-20.4008144689162,24.265271617302
50.63,NaN,NaN,0.0355388111342747,0.00466755781486311,NaN,NaN,NaN,433.017061945301,-27.4114619144791,25.0695577595756
50.635,NaN,NaN,0.038118207350919,0.00371018602816758,NaN,NaN,NaN,460.160563318177,-35.1947121102776,26.0851363219192
50.64,NaN,NaN,0.0402923698214923,0.00296385519457415,NaN,NaN,NaN,481.081520401448,-43.758265265027,27.3012594099593
50.645,NaN,NaN,0.0422260396577609,0.00231577432803082,NaN,NaN,NaN,496.303856185214,-52.7322082028472,28.7357749303299
50.65,NaN,NaN,0.0440459556151578,0.00167801120419059,NaN,NaN,NaN,507.093261581485,-61.6232786343796,30.4519684030006
50.655,NaN,NaN,0.0458500853156223,0.00099108127415537,NaN,NaN,NaN,515.053764964045,-70.0187285810407,32.5399187270217
50.66,NaN,NaN,0.0477111661943455,0.000224589813863918,NaN,NaN,NaN,521.754463250601,-77.6843967377111,35.0793791270616
50.665,NaN,NaN,0.0496624853806371,-0.000620896755213873,NaN,NaN,NaN,528.46365067347,-84.560884993208,38.1085674888814
50.67,NaN,NaN,0.0516977014472715,-0.00151478636039376,NaN,NaN,NaN,536.020492023042,-90.6929453641659,41.6106969637025
50.675,NaN,NaN,0.0537635479887633,-0.00240471091404537,NaN,NaN,NaN,544.825383562253,-96.1423914492692,45.5113105680121
50.68,NaN,NaN,0.0557861858208681,-0.00323577528530433,NaN,NaN,NaN,554.90717671176,-100.924352647514,49.6747218541789
50.685,NaN,NaN,0.0576954311487439,-0.0039686218342958,NaN,NaN,NaN,566.019187691038,-104.990054075924,53.9037202003297
50.69,NaN,NaN,0.0594471149077074,-0.00458839170517755,NaN,NaN,NaN,577.735166055843,-108.247769485206,57.9628310343987
50.695,NaN,NaN,0.0610307779320776,-0.00510175452355388,NaN,NaN,NaN,589.535690586667,-110.604180744158,61.6371068249276
50.7,NaN,NaN,0.0624696915086962,-0.00552627536533129,NaN,NaN,NaN,600.883429615051,-112.002180223482,64.8061607604963
50.705,NaN,NaN,0.0638079680281516,-0.00588096147512462,NaN,NaN,NaN,611.287661004648,-112.438591461016,67.4878884917982
50.71,NaN,NaN,0.0651026370356165,-0.00618100513613112,NaN,NaN,NaN,620.35501173075,-111.964312965154,69.8193552426646
50.715,NaN,NaN,0.0664095494388783,-0.006439556585281,NaN,NaN,NaN,627.82173904759,-110.672350075378,71.9842543637166
50.72,NaN,NaN,0.0677763328312235,-0.00666878805897858,NaN,NaN,NaN,633.564927742936,-108.677963166941,74.1303160575307
50.725,NaN,NaN,0.0692303378464791,-0.00688213084535105,NaN,NaN,NaN,637.594782002858,-106.100077636378,76.321150594123
50.73,NaN,NaN,0.070766742397361,-0.00709248127859868,NaN,NaN,NaN,640.025146173438,-103.050737324305,78.5378730820714
50.735,NaN,NaN,0.0723507048663219,-0.00730992690260085,NaN,NaN,NaN,641.025521096189,-99.6329312762947,80.7151818594745
50.74,NaN,NaN,0.0739265349034854,-0.00753954122323724,NaN,NaN,NaN,640.764676058271,-95.9396659801115,82.7825613536386
50.745,NaN,NaN,0.0754417929139177,-0.0077821063716888,NaN,NaN,NaN,639.361524081791,-92.0536058330153,84.6878074560821
50.75,NaN,NaN,0.0768593841473857,-0.00803528217196969,NaN,NaN,NaN,636.858587714366,-88.0488195376949,86.3984956408737
50.755,NaN,NaN,0.0781696628546715,-0.00829496615180747,NaN,NaN,NaN,633.227596751472,-83.9943115464538,87.8933877879487
50.76,NaN,NaN,0.0793905013755427,-0.00855852127650292,NaN,NaN,NaN,628.405847431683,-79.9549340060991,89.1588502849328
50.765,NaN,NaN,0.0805544510659058,-0.00882533900997717,NaN,NaN,NaN,622.346151025909,-75.9873652118715,90.1952377954426
50.77,NaN,NaN,0.0817008809590249,-0.00909897662103787,NaN,NaN,NaN,615.063002518086,-72.1343489072932,91.0255235855184
50.775,NaN,NaN,0.0828631688391737,-0.00938762875322047,NaN,NaN,NaN,606.659501367944,-68.4243422306258,91.69484651047
50.78,NaN,NaN,0.0840699539255687,-0.00970168187365611,NaN,NaN,NaN,597.325428866233,-64.8770854461128,92.2563684861864
50.785,NaN,NaN,0.0853423761794625,-0.010050182411424,NaN,NaN,NaN,587.313343121461,-61.5079469759474,92.7494430274091
50.79,NaN,NaN,0.0866903004524264,-0.010435506368923,NaN,NaN,NaN,576.902879714567,-58.327700027392,93.1819015626288
50.795,NaN,NaN,0.0881194391076316,-0.0108502447599171,NaN,NaN,NaN,566.363530949276,-55.3403115271932,93.5260938019936
50.8,NaN,NaN,0.0896313993000133,-0.0112755220887829,NaN,NaN,NaN,555.924116536016,-52.5413355151219,93.7316273075106
50.805,NaN,NaN,0.0912276034830346,-0.0116850698923845,NaN,NaN,NaN,545.758359705461,-49.9200072767788,93.7498491061647
50.81,NaN,NaN,0.092915188524098,-0.0120505983005978,NaN,NaN,NaN,535.983257141792,-47.4655695032374,93.5584489577564
50.815,NaN,NaN,0.0947048888070499,-0.0123485226035664,NaN,NaN,NaN,526.670124866893,-45.1728368361857,93.1740542090108
50.82,NaN,NaN,0.0966019337590827,-0.0125662198504818,NaN,NaN,NaN,517.864114233784,-43.0440437736155,92.6470447550748
50.825,NaN,NaN,0.0985919956009884,-0.0127042913314637,NaN,NaN,NaN,509.605143180972,-41.0864496418509,92.0425663337469
50.83,NaN,NaN,0.100628159238709,-0.0127753266364962,NaN,NaN,NaN,501.937014123406,-39.305004047248,91.4191734894671
